versao;tipo;cnpj;passivoTotal;periodo;ativoTotal;ativoCirc;caixa;aplicacoesFin;disponivel;contasReceber;estoques;ativoLP;passivoCirc;passivoLP;dividaBruta;dividaLiq;patLiq;receitaBruta;cmv;lucroBruto;despesasOper;lucroOper;receitasDespesasFin;impostoRenda;lair;lucroLiq;dividendosPagos;jcp;total_shares;on_shares;pn_shares;ano;trimestre
;;00.864.214/0001-06;68068471000;2023.4T;68068471000;17206180000;1298424000;6090167000;7388591000;4841922000;177590000;50862291000;15349661000;37003114000;52352775000;44964184000;15715696000;8076104000;-20750869000;2171950000;-622168000;1549782000;-552202000;-268448000.0;997580000;729132000;692007000;0;2289424663;887231247;1402193416;2023;4
;;03.220.438/0001-73;103643452000;2023.4T;103643452000;27952915000;4612248000;7625439000;12237687000;12021055000;135608000;75690537000;18149382000;60210411000;78359793000;66122106000;25283659000;11245508000;-28842545000;3277184000;-1506616000;1770568000;-1026295000;245797000.0;744273000;990070000;0;0;1147108197;1147108197;0;2023;4
;;10.629.105/0001-68;28310932000;2023.4T;28310932000;5294874000;2335403000;0;2335403000;1743491000;651651000;23016058000;3463811000;10968841000;14432652000;12097249000;13878280000;2733390000;-4246137000;1939809000;282697000;2222506000;-333749000;-340710000.0;1888757000;1548047000;60617000;0;892059934;892059934;0;2023;4
;;02.800.026/0001-40;25135863000;2023.4T;25135863000;4984323000;624483000;1166805000;1791288000;2266054000;476607000;20151540000;3669988000;8759596000;12429584000;10638296000;12706279000;1828205000;-2109212000;1147497000;-913369000;234128000;-233542000;-340265000.0;586000;-383706000;0;0;1876606210;1876606210;0;2023;4
;;33.611.500/0001-19;74885144000;2023.4T;74885144000;29197937000;3005645000;2338097000;5343742000;4875394000;15227778000;45687207000;11284612000;14361669000;25646281000;20302539000;49238863000;14715516000;-57583992000;1632766000;-741520000;891246000;-155538000;-148912000.0;735708000;586796000;0;0;2108480460;720631730;1387848730;2023;4
;;02.558.157/0001-62;120737980000;2023.4T;120737980000;19244962000;4358276000;1148000;4359424000;9318077000;822814000;101493018000;20084184000;31026476000;51110660000;46751236000;69627320000;13534726000;-29415400000;5830152000;-3578678000;2251474000;-630798000;-12880000.0;1620676000;1607796000;0;2192884000;1652588360;1652588360;0;2023;4
;;60.840.055/0001-31;11579968000;2023.4T;11579968000;2803557000;21920000;902213000;924133000;1505194000;134929000;8776411000;1686617000;4782281000;6468898000;5544765000;5111070000;1704441000;-4730916000;400599000;-214918000;185681000;-92652000;-11888000.0;93029000;81141000;0;237282000;547191026;547191026;0;2023;4
;;08.312.229/0001-73;5879316000;2023.4T;5879316000;2510852000;84186000;678090000;762276000;296195000;1422577000;3368464000;402620000;771632000;1174252000;411976000;4705064000;337929000;-739473000;112508000;-42005000;70503000;23726000;-8150000.0;94229000;86079000;19666000;0;220989103;220989103;0;2023;4
;;07.526.557/0001-00;132644133000;2023.4T;132644133000;36563050000;16059003000;277164000;16336167000;5741457000;9619022000;96081083000;41004897000;11495434000;52500331000;36164164000;80143802000;19989234000;-39291571000;10687974000;-5260803000;5427171000;-700510000;-198215000.0;4726661000;4528446000;506899000;11500205000;15757657336;15757657336;0;2023;4
;;33.000.167/0001-01;1050888000000;2023.4T;1050888000000;157079000000;61613000000;13650000000;75263000000;29702000000;37184000000;893809000000;163928000000;504620000000;668548000000;593285000000;382340000000;134258000000;-242061000000;72626000000;-32998000000;39628000000;1368000000;-9833000000.0;40996000000;31163000000;94221000000;0;13044496930;7442454142;5602042788;2023;4
;;67.620.377/0001-14;28594154000;2023.4T;28594154000;18135700000;4009951000;8668638000;12678589000;2402072000;2017905000;10458454000;9746503000;18188101000;27934604000;15256015000;659550000;6166017000;-21378060000;1369745000;-866502000;503243000;-462106000;-21327000.0;41137000;19810000;0;0;607283407;607283407;0;2023;4
;;92.690.783/0001-09;75232462000;2023.4T;75232462000;29540169000;3005688000;2635036000;5640724000;4875394000;15227778000;45692293000;11304213000;14354810000;25659023000;20018299000;49573439000;14715516000;-57583992000;1632766000;-745139000;887627000;-130643000;-153994000.0;756984000;602990000;0;0;1032705804;365111201;667594603;2023;4
;;89.637.490/0001-45;55434690000;2023.4T;55434690000;16465645000;9558829000;1156002000;10714831000;2112722000;2665525000;38969045000;6092527000;35609632000;41702159000;30987328000;13732531000;4500002000;-11174303000;1449029000;-583482000;865547000;-324577000;-170987000.0;540970000;369983000;1613395000;0;6179682031;2289901455;3889780576;2023;4
;;02.429.144/0001-93;74971227000;2023.4T;74971227000;18051353000;4435186000;1097438000;5532624000;6190130000;151744000;56919874000;19762108000;35210366000;54972474000;49439850000;19998753000;10540062000;-26101101000;3873518000;-1359513000;2514005000;-637307000;-549856000.0;1876698000;1326842000;431675000;0;1152254440;1152254440;0;2023;4
;;04.423.567/0001-21;43565879000;2023.4T;43565879000;6061440000;2342061000;250578000;2592639000;1431317000;724564000;37504439000;4736210000;23892033000;28628243000;26035604000;14937636000;2727871000;-6379745000;861319000;-242501000;618818000;-1011788000;153194000.0;-392970000;-239776000;0;0;1584697571;1584697571;0;2023;4
;;89.096.457/0001-55;15856318000;2023.4T;15856318000;7367273000;1613703000;0;1613703000;466911000;3656261000;8489045000;4040317000;6574135000;10614452000;9000749000;5241866000;1817061000;-6501430000;133676000;-230740000;-97064000;-199981000;144059000.0;-297045000;-152986000;0;0;443329716;443329716;0;2023;4
;;16.670.085/0001-55;80947084000;2023.4T;80947084000;17764403000;2000897000;8321252000;10322149000;3681632000;0;63182681000;18417023000;37132246000;55549269000;45227120000;25397815000;7908500000;-20630206000;2437249000;-630406000;1806843000;-974315000;-126884000.0;832528000;705644000;0;1202152000;1071889858;1071889858;0;2023;4
;;60.894.730/0001-05;40161751000;2023.4T;40161751000;17931648000;5323851000;685982000;6009833000;3509027000;7492964000;22230103000;5514389000;8097925000;13612314000;7602481000;26549437000;6781493000;-25850518000;145221000;227965000;373186000;65288000;536047000.0;438474000;974521000;625525000;0;1253079108;705260684;547818424;2023;4
;;02.387.241/0001-60;49238436000;2023.4T;49238436000;10251830000;7233993000;0;7233993000;538457000;215605000;38986606000;5477537000;27889844000;33367381000;26133388000;15871055000;2615704000;-6838432000;809728000;-175485000;634243000;-594303000;-38885000.0;39940000;1055000;174151000;0;1854868949;1854868949;0;2023;4
;;17.155.730/0001-64;55000080000;2023.4T;55000080000;11869068000;1537482000;773982000;2311464000;5484272000;0;43131012000;13092816000;17252071000;30344887000;28033423000;24655193000;9956686000;-28465929000;2236392000;-135738000;2100654000;-98010000;-116704000.0;2002644000;1885940000;533118000;2167233000;2861781895;956601911;1905179984;2023;4
;;42.150.391/0001-70;91741000000;2023.4T;91741000000;37441000000;14187000000;4956000000;19143000000;3877000000;12532000000;54300000000;24494000000;63968000000;88462000000;69319000000;3279000000;16691274000;-67548000000;1008482000;-2036222000;-1027740000;-798675000;75407000.0;-1826415000;-1751008000;12000000;0;797207834;451668652;345539182;2023;4
;;33.042.730/0001-04;103906654000;2024.4T;103906654000;39785693000;23310197000;911378000;24221575000;2900998000;10439741000;64120961000;25116475000;63331063000;88447538000;64225963000;15459116000;12026139000;-31990696000;3783028000;-2490931000;1292097000;-1261865000;-115229000.0;30232000;-84997000;2560484000;0;1326093947;1326093947;0;2024;4
;;07.859.971/0001-30;20431093000;2024.4T;20431093000;3022657000;750976000;0;750976000;233326000;0;17408436000;2462741000;11028848000;13491589000;12740613000;6939504000;1084720000;-1245831000;688979000;155371000;844350000;-283440000;-53443000.0;560910000;507467000;0;400866000;1033496721;590714069;442782652;2024;4
;;53.113.791/0001-22;8531721000;2024.4T;8531721000;2763558000;1942162000;0;1942162000;563328000;0;5768163000;1144197000;2400403000;3544600000;1602438000;4987121000;1351437000;-1594149000;957102000;-736459000;220643000;-15234000;-15886000.0;205409000;189523000;0;265707000;599401581;599401581;0;2024;4
;;33.256.439/0001-39;39558074000;2024.4T;39558074000;16047721000;2071593000;2553011000;4624604000;4350429000;3917076000;23510353000;10493201000;13241429000;23734630000;19110026000;15823444000;35401392000;-123811893000;3235545000;-1243501000;1992044000;-335156000;-776069000.0;1656888000;880819000;314328000;105590000;1115507182;1115507182;0;2024;4
;;50.746.577/0001-15;141265902000;2024.4T;141265902000;30774403000;16903542000;0;16903542000;3730364000;2072905000;110491499000;17912834000;83954706000;101867540000;84963998000;39398362000;11768381000;-30236061000;3407530000;-6296142000;-2888612000;-3031291000;-2804636000.0;-5919903000;-8482599000;2727649000;0;1866570932;1866570932;0;2024;4
;;16.404.287/0001-55;165936105000;2024.4T;165936105000;42182960000;9018818000;12971547000;21990365000;9132860000;7962324000;123753145000;24477938000;109042592000;133520530000;111530165000;32415575000;14176998000;-27401527000;5416281000;-1000460000;4415821000;-15556184000;4403791000.0;-11140363000;-6736572000;0;2500000000;1264117615;1264117615;0;2024;4
;;09.346.601/0001-25;45228850000;2024.4T;45228850000;15187412000;1636275000;11664030000;13300305000;506647000;0;30041438000;9159685000;17685711000;26845396000;13545091000;18383454000;2667797000;-1059270000;2399210000;-909348000;1489862000;-2085000;-309231000.0;1487777000;1178546000;380000000;943150000;5266500000;5266500000;0;2024;4
;;07.689.002/0001-89;73219718000;2024.4T;73219718000;40326906000;9678721000;3961465000;13640186000;2061890000;18181138000;32892812000;27347016000;25161794000;52508810000;38868624000;20710908000;13743460000;-29041940000;2544459000;-1003114000;1541345000;-531612000;-791688000.0;1009733000;218045000;0;0;740465044;740465044;0;2024;4
;;00.001.180/0001-26;289871330000;2024.4T;289871330000;64451102000;27081256000;8951838000;36033094000;5911477000;441471000;225420228000;31630370000;136241184000;167871554000;131838460000;121999776000;12025072000;-22143030000;4835254000;-840731000;3994523000;-2930210000;47954000.0;1064313000;1112267000;0;0;2308632600;2028544286;280088314;2024;4
;;61.079.117/0001-05;6839725000;2024.4T;6839725000;3459140000;1488511000;0;1488511000;997875000;709119000;3380585000;1349606000;1453740000;2803346000;1314835000;4036379000;1122411000;-2335615000;373355000;-417769000;-44414000;19135000;27332000.0;-25279000;2053000;17178000;-1000;683062222;339510689;343551533;2024;4
;;84.429.695/0001-11;41489701000;2024.4T;41489701000;27221359000;7347599000;648477000;7996076000;7394411000;9903951000;14268342000;15454265000;2910219000;18364484000;10368408000;23125217000;10822276000;-25173096000;3618227000;-1475177000;2143050000;55799000;-429921000.0;2198849000;1768928000;786877000;891915000;4197317998;4197317998;0;2024;4
;;08.807.432/0001-10;9938424000;2024.4T;9938424000;2516953000;677472000;369443000;1046915000;1238974000;0;7421471000;1436490000;5362974000;6799464000;5752549000;3138960000;1266277000;-2086676000;747365000;-581224000;166141000;-162328000;9951000.0;3813000;13764000;0;0;289088851;289088851;0;2024;4
;;97.837.181/0001-47;18144110000;2024.4T;18144110000;5066196000;1231419000;522301000;1753720000;1282037000;1642016000;13077914000;3641566000;7307449000;10949015000;9195295000;7195095000;2064171000;-5782747000;509059000;-326441000;182618000;-156322000;-3931000.0;26296000;22365000;0;0;820566246;820566246;0;2024;4
;;00.864.214/0001-06;77181653000;2024.4T;77181653000;18016017000;899139000;7662110000;8561249000;4455297000;137932000;59165636000;14653391000;40385040000;55038431000;46477182000;22143222000;9558144000;-25151840000;2122977000;-820688000;1302289000;-189913000;1006770000.0;1112376000;2119146000;1637802000;0;2289424663;887231247;1402193416;2024;4
;;03.220.438/0001-73;116412091000;2024.4T;116412091000;28527346000;3306364000;9731379000;13037743000;12801346000;150896000;87884745000;19605209000;66919296000;86524505000;73486762000;29887586000;12618054000;-32309713000;3313816000;-1144218000;2169598000;-1331623000;664829000.0;837975000;1502804000;889335000;347502000;1253847835;1253847835;0;2024;4
;;10.629.105/0001-68;55746165000;2024.4T;55746165000;7952572000;3993359000;0;3993359000;931770000;1204744000;47793593000;3688444000;26133529000;29821973000;25828614000;25924192000;2987138000;-7085876000;1609357000;-158453000;1450904000;-123961000;5621952000.0;1326943000;6948895000;0;0;896346173;896346173;0;2024;4
;;02.800.026/0001-40;24200400000;2024.4T;24200400000;4627366000;94965000;1237230000;1332195000;2420665000;429461000;19573034000;2881057000;7774208000;10655265000;9323070000;13545135000;2160563000;-2113100000;1414239000;-650092000;764147000;20987000;280660000.0;785134000;1065794000;120822000;0;1876606210;1876606210;0;2024;4
;;33.611.500/0001-19;86814493000;2024.4T;86814493000;32669423000;7767813000;509030000;8276843000;5176958000;16504911000;54145070000;10851391000;17789316000;28640707000;20363864000;58173786000;16822544000;-57823416000;2020010000;-1026654000;993356000;-627669000;-42723000.0;365687000;322964000;0;0;2028194949;718346219;1309848730;2024;4
;;02.558.157/0001-62;124940673000;2024.4T;124940673000;22814327000;6691098000;0;6691098000;9471592000;1097238000;102126346000;24257939000;30883239000;55141178000;48450080000;69799495000;14581420000;-31352158000;6151048000;-3720316000;2430732000;-342433000;-326654000.0;2088299000;1761645000;0;2806975000;3261287392;3261287392;0;2024;4
;;60.840.055/0001-31;13062410000;2024.4T;13062410000;4375794000;21788000;2319955000;2341743000;1634904000;155036000;8686616000;1742813000;5944766000;7687579000;5345836000;5374831000;1839338000;-5541534000;453554000;-252624000;200930000;-103629000;-20816000.0;97301000;76485000;0;300501000;547191026;547191026;0;2024;4
;;08.312.229/0001-73;6466534000;2024.4T;6466534000;2616102000;71381000;699051000;770432000;434949000;1378328000;3850432000;382378000;1201030000;1583408000;812976000;4883126000;426562000;-1027729000;160093000;-53963000;106130000;35442000;-10400000.0;141572000;131172000;30079000;0;220989103;220989103;0;2024;4
;;07.526.557/0001-00;162507949000;2024.4T;162507949000;54155784000;28595666000;1242001000;29837667000;6269863000;11689767000;108352165000;49388714000;13538721000;62927435000;33089768000;99580514000;27035418000;-43615080000;14511915000;-6986759000;7525156000;-614557000;-1886018000.0;6910599000;5024581000;6956982000;3852185000;15761638756;15761638756;0;2024;4
;;33.000.167/0001-01;1124797000000;2024.4T;1124797000000;135212000000;20254000000;26397000000;46651000000;22080000000;41550000000;989585000000;194808000000;562475000000;757283000000;710632000000;367514000000;121268000000;-244367000000;58136000000;-44967000000;13169000000;-34935000000;4804000000.0;-21766000000;-16962000000;101015000000;0;12888732761;7442231382;5446501379;2024;4
;;67.620.377/0001-14;42141896000;2024.4T;42141896000;24456769000;7550512000;6910417000;14460929000;4184159000;4111385000;17685127000;16573215000;25481464000;42054679000;27593750000;87217000;10714218000;-27065603000;2134006000;-1425872000;708134000;-2248119000;-27203000.0;-1539985000;-1567188000;0;0;607283407;607283407;0;2024;4
;;92.690.783/0001-09;86948529000;2024.4T;86948529000;32802961000;7861818000;509030000;8370848000;5176958000;16504911000;54145568000;10905469000;17789346000;28694815000;20323967000;58253714000;16822544000;-57823416000;2020010000;-1028648000;991362000;-624421000;-43007000.0;366941000;323934000;0;0;993705804;365111201;628594603;2024;4
;;89.637.490/0001-45;59390832000;2024.4T;59390832000;13818844000;6736171000;794037000;7530208000;1815129000;3215938000;45571988000;7163343000;43590289000;50753632000;43223424000;8637200000;5268219000;-12273741000;2131303000;-853560000;1277743000;-883725000;148712000.0;394018000;542730000;0;0;6179682031;2289901455;3889780576;2024;4
;;02.429.144/0001-93;77129194000;2024.4T;77129194000;16551548000;1973401000;1573654000;3547055000;5883894000;221573000;60577646000;17370535000;37963630000;55334165000;51787110000;21795029000;11946048000;-29059437000;3586462000;-890491000;2695971000;-466893000;-654764000.0;2229078000;1574314000;1296470000;0;1152254440;1152254440;0;2024;4
